"NODE_ID","ARTICLE_ID"
9503285,3339
9303321,12949
9209216,19137
212077,28749
2103,3823
9607469,53
9503329,15136
3001,32326
9710225,16489
2114,16208
9605397,18707
9301206,18
9704209,21823
9902301,21940
111120,23003
9612275,22522
9904472,10741
103073,33881
9803291,23253
204165,19717
9509419,30376
9608206,4232
9510225,16692
209162,31799
9510341,8312
106100,9211
9903476,5849
9803268,10666
9710367,15116
9509401,27712
9911335,31395
9603350,5324
9611332,20551
9703361,2100
9604340,3268
9904220,3390
3121,12213
9609396,32599
9204204,777
9902261,1747
9357,4880
9708219,4512
9601218,10290
207023,26376
12280,30944
9704284,26460
103106,26310
108183,32144
9701247,11692
9902249,29654
108032,34120
9605300,13201
9503290,9321
9610385,22387
9808393,22437
9504335,6824
9802400,20549
9712478,12165
9911399,22048
9702366,25300
9611229,2751
11392,232
9906378,10065
110270,18368
9801434,21703
9604363,9616
9706287,9933
9601379,18382
9810411,5269
9712274,30195
9410305,6789
202034,12851
9809376,18548
9408312,15973
9603322,10762
9906364,31956
201026,17141
204095,20302
9912412,25367
9911534,11567
2302,15437
110416,26749
212139,28344
9803374,31620
9210215,61
9706535,1858
9312245,4520
207323,32011
9912541,33164
9603394,33445
201021,31752
9304311,7164
2277,4922
9805349,5299
9404339,15706
104226,10048
9908331,17233
9804372,23029
9606366,27325
9606261,8054
9611466,21109
9606214,13511
9703296,24144
105302,12969
9902395,14737
202153,23981
207209,31611
9412379,5291
209376,22790
9812285,28679
9610428,29366
9610299,17733
11311,514
9407336,5234
9902279,17288
9506318,8028
104239,22620
9609294,32995
12330,34146
9602432,9723
9905387,9076
2050,10575
9908485,15048
6102,18672
9511242,2871
202172,25219
203229,380
9809535,10558
8188,22614
302008,32830
9512430,23983
110338,26549
9310276,1263
211064,31857
105262,12521
9711506,5689
9310302,1166
9809504,6590
9503481,13417
9194,27882
9403362,3175
212362,31233
201062,29866
9404281,2561
12016,22785
9706476,8092
9905547,29912
105094,24204
9509261,22689
202013,19020
9308247,28775
108226,3148
9304267,3437
9503399,7354
9907375,704
9308369,8701
9806233,19488
9806460,22217
105049,2542
9804211,13988
5219,22293
9408404,111
9611386,18326
3193,33370
111016,774
9501274,10993
201306,14456
107219,19703
9906263,23369
9710413,7005
9608343,7052
9809205,1586
9908300,14381
9901225,14898
9507274,18736
210320,21664
9407355,26204
9906458,31012
9204219,8354
9501405,13840
202009,20527
103002,16875
9611213,4672
9603422,11037
110102,14518
9310232,22004
210353,33501
9502208,20881
9602243,25085
9405278,5358
8002,27635
9812268,28734
9503271,2411
9909387,16188
9803394,16962
7053,16623
9601274,25353
302016,30141
205097,28050
9211286,6535
9911261,13534
9703252,10411
9307203,10533
9704325,4129
9509391,24517
3257,28555
9807428,16107
9907281,13701
4147,16209
9911304,16950
2241,17013
9509394,28014
208168,33464
9612419,33209
103075,31445
9703356,4276
9605288,3423
204077,13192
9601269,7999
9077,30583
9811233,32875
112240,33162
9803496,24741
9607385,16656
9412309,5152
9512342,23064
5012,21104
102069,21631
9611246,16975
8119,28196
9907234,1519
9512277,3412
209063,30412
9311274,13
9703350,7884
9908352,10815
209082,22569
9318,27323
9308317,14330
9812468,31230
9401211,4456
9401205,29234
104247,19669
110274,26548
211357,31856
9810319,4739
9904488,15724
9801239,27838
9705232,19577
9604322,32776
9609454,18982
9807282,7587
9511419,7907
10057,17276
108175,4894
10296,8391
105319,16564
6216,17597
9905554,19061
9911330,17123
2256,31796
109239,12113
104140,29012
301007,29375
9512345,9962
9703369,10814
9606272,11987
202218,12354
2290,20833
9705331,21504
9706409,14770
9504216,1320
9912313,16350
107158,16179
9608339,23395
7178,8895
9812412,14021
9610513,10806
9606209,28581
9905500,12791
2184,21222
1167,31189
9609390,32983
8088,25929
9802262,18997
9502203,33403
9505214,15926
9240,33367
9308259,12164
102345,236
9509329,332
10005,30176
205291,33912
301277,32380
9301287,10598
9403318,7677
9911461,9078
9809256,10740
9607281,2201
9802315,2919
9906280,4768
9905572,4360
12018,12371
9512309,9530
9505397,213
9907538,26605
211370,10440
9212247,30810
205319,23526
9705371,33746
9904446,7260
302020,32434
9607386,3401
111423,34001
9611303,12174
9809235,23037
10242,34426
1114,24702
9503493,30640
210412,30856
212388,20828
102308,10931
9611325,6618
9603443,3421
9802226,20592
9604283,2569
9407260,12527
209164,24158
9910525,26265
8287,7368
9609225,28780
209292,30092
9302233,15813
9404315,24187
104269,6839
107123,13105
9907393,10201
211043,32365
9410379,29757
105133,28920
9210251,6164
9912339,27419
11001,30481
10277,12891
9511387,16957
9801222,3344
1126,34379
4054,32898
201171,17521
105001,19459
7076,25285
211100,34153
9807538,26082
9808402,28121
9507382,7038
9302244,153
9312250,5476
9406312,21499
207002,17644
211301,24908
9906381,5697
9709278,28668
9503467,8647
9909465,14435
9805322,21462
9711256,20215
9911341,6311
9904209,10807
9188,28550
111116,29590
5087,30905
102223,20412
9903427,18071
9712409,2249
9703324,18462
9810275,12616
9606480,27930
12123,6650
202162,1081
11298,24754
9911542,13535
10003,2614
9907542,17161
4245,31884
8097,14494
211003,33832
9902477,32953
9403385,6064
2123,4869
9809213,7396
205178,33621
9509239,3738
9510312,11474
107234,11538
10105,21474
108037,10471
12090,19605
9910220,8279
9609349,31574
9303273,3622
101294,17030
6066,23085
211149,29571
9510249,22847
9402314,10210
9506340,14672
9810423,28639
1309,6547
7104,30849
101090,12549
9911328,25421
202023,7829
9712460,30483
9410403,4572
9611203,9472
112139,14188
9602203,3619
204312,26849
111372,34516
9502357,27175
9505241,3480
9211238,12944
9505283,19416
9503279,13597
9804340,21406
108233,11798
9912289,16680
9402342,6706
212189,31836
9711422,14717
107043,20517
9411207,13578
9403349,8004
5232,7392
204025,7429
302104,28055
9904401,29890
9607384,12445
9207270,33667
9603202,4043
302233,33039
9808242,7522
9805325,27561
109195,9421
9602311,22678
207359,26668
9308358,18892
9910203,26299
9803265,17028
9904211,6217
9804395,17729
102293,22343
105006,20623
202166,10505
103007,13358
9710469,32180
9708227,6412
5090,16065
9802370,10584
10118,13999
111241,30848
9310310,16073
209137,20829
9608478,3149
104060,9510
107329,6385
9907402,33458
9812471,2673
9907566,34445
9303320,1156
208151,23732
206196,23889
209288,32253
9708208,14643
111288,14520
9801212,5460
103194,15427
9707248,19267
9603361,9648
9912419,5061
9501358,10737
9509242,11886
10143,14372
9509276,19860
9702412,17858
204278,23839
112182,24884
9503217,11044
9303201,790
9610552,20372
111014,27422
9712438,11820
209121,26437
7296,23820
9903344,28713
9603270,3936
9504271,24287
9509396,24949
104138,28790
9606338,30674
9275,30759
9907362,7263
9712457,10974
9409288,26443
9802246,29118
9505249,3186
6221,33907
9506427,811
12246,26324
9503316,1832
212007,19906
9901219,5764
105239,766
9507426,3410
9908399,20208
9403326,10647
2064,1584
111019,15080
302071,31880
9610509,15224
9310346,9318
209181,17667
4240,12793
105227,21762
9512399,1310
9211232,15125
9807278,4613
9405267,21313
205125,20690
212354,28866
9907296,1880
9502278,4579
9906241,11008
110272,13415
9603343,5482
9706386,9504
111231,19997
208022,29825
9710489,17268
203030,19710
106207,6721
106164,29945
111267,15481
207110,17410
109047,7282
207235,17676
4184,20430
9811473,4904
9907311,28967
9707282,1796
9505229,12626
9706248,28313
5183,6032
9611288,23484
9707269,13042
9265,23612
9411347,22896
9708421,8754
101001,22934
9403317,30898
202224,32350
9702244,3271
6164,18297
1250,22275
9902256,273
6059,4925
9705327,19247
9905310,4762
9510231,10405
9710248,13273
7139,28873
9706376,19865
5206,29384
212300,15980
112117,6389
9602428,30060
9506443,8009
9811388,24489
101181,13170
9608219,24686
9304305,14112
9601252,19833
107144,11796
9506406,14328
9903531,23177
105084,315
9602303,22506
9612401,11561
205233,23136
9807517,1781
9702295,13480
9211293,1950
107238,29096
9333,33045
9304201,14420
9708438,18086
103328,10022
3166,22708
6230,24056
9904240,12786
9603265,12670
105291,17816
9901201,4748
9806409,6318
9510236,22716
9903392,28694
9912286,28804
101267,25060
9702312,12976
9511225,18958
201222,32358
9608443,13365
9812234,22485
9702321,426
205010,25199
9906501,18306
9602264,918
9408218,8307
212123,30743
9511395,22915
101172,20004
9606481,31034
9804223,3384
8245,6769
9803358,20148
107154,6056
9402253,2111
9905428,12960
209272,27082
9602331,17312
9808404,4607
212016,30828
9303227,17363
101151,13129
9305257,1837
9501279,14261
9808424,15828
9702324,14712
5035,3825
4057,34149
9506342,32336
104167,29720
2116,3035
212282,30106
9910337,30568
9503282,22358
9511282,419
9503491,5003
9902339,14451
9902239,2934
104199,516
108070,17414
9605299,29368
9610523,13842
8050,28942
9806240,11072
12381,12840
9809429,3888
9809237,12997
9810351,10275
9812222,1810
212154,31429
9301275,16702
9802219,11477
9910537,2712
9610473,32233
9909203,6851
103321,25168
9709508,28485
9710395,13949
9406274,9367
9308203,4019
9905507,21633
9701219,6555
203132,13985
9710465,9339
9908342,3889
9806510,9007
9812477,18138
301153,30603
6329,4288
9407269,8541
108241,15522
9811335,2688
9810325,14742
9710343,25223
108027,25508
9505389,4008
9604434,10675
5253,13776
9504369,8300
3023,7252
9911371,7353
9806518,13207
9610423,8402
203092,18654
5137,34346
207320,24124
103101,20728
7327,7920
202255,1084
210361,30392
9505235,4
102180,6443
9211322,3879
9604276,22111
211059,26059
9711312,20179
104125,27397
9802264,31252
9608336,5426
9811313,12667
9709511,8901
9507261,5998
4098,13887
9809422,25455
9903254,23211
9508282,19839
9209269,4956
9807205,31639
9712286,9752
9909290,24730
9707284,14664
107294,17745
9707491,18858
9507372,3987
211145,26582
9911232,6892
9906475,2991
6271,19248
9901284,31458
9310358,1281
9808262,9247
201293,15891
9406395,4014
9908528,22612
105151,17032
104258,6626
9506202,16773
9502228,32932
9802242,4655
9810480,15105
9808230,15123
7238,16178
204123,18231
209355,25309
103222,31764
9310250,6283
9807330,6955
9707305,9731
9907217,24655
2101,14270
9909542,5713
1277,34455
9501214,3829
5325,31310
9501376,3798
9907459,30243
109209,32791
9702300,5228
205287,20054
111142,19579
9606202,9809
8214,8388
9710414,9255
9304308,13248
9701255,26045
9504381,27439
9710325,29690
9407327,14327
9504277,9010
9806375,1477
109198,28535
2147,6233
108181,13122
9705347,4639
9603435,590
9505259,8369
101269,17515
207345,30117
104161,22930
3055,7989
9409445,13889
9810322,10179
5304,24055
9611464,29014
9503276,2192
9802408,7070
9811521,23031
206094,24011
106080,24029
105276,26139
9412205,10397
9708243,15107
9912509,24444
9703245,15388
210338,33076
106006,32095
9910286,6736
9709250,14228
9707405,20535
9709231,19486
209179,24989
9905546,26110
9906546,18895
9608422,15347
9509363,20471
210212,20916
9809345,33689
10284,22694
9603440,15645
12150,20028
9709210,20308
9606399,496
3243,31833
9901290,21165
9501306,28059
9912380,11361
9511306,12672
9610553,3639
208124,33827
201207,8132
9810398,2323
9612466,28487
9903467,16778
9501393,33098
109173,25591
212141,31986
9310311,169
9811390,1502
12001,2692
9712371,3761
9806308,253
9712442,4719
9505227,20647
9807425,14140
9311295,29174
9808330,17243
9207213,1595
9601295,14036
208158,15760
109048,28133
207073,30114
111036,34454
208028,34047
9509354,26272
9310203,30070
108230,23470
9503345,30601
9511402,5636
9505277,12722
9908444,28943
210335,29423
9709326,30335
6357,81
9912481,11954
112195,23929
9707500,8930
9402338,19544
204136,23574
9606349,25153
4229,20474
9701390,4240
9410319,7033
3304,26141
4225,22584
9507327,3831
6128,5373
9310282,19412
3115,17741
4041,23348
210023,7517
9701404,9550
9310237,32731
9610370,3567
105119,23664
9903491,32274
9705342,29210
11277,28723
9604428,33029
9510447,5010
9253,33109
9906251,5696
9510443,11097
9510218,5472
9808486,13737
9803252,25265
112213,27878
11358,97
9212284,10747
9308353,3997
9608333,18284
9803228,15267
9604370,1546
9402242,26383
9808435,32419
9801270,11543
9809503,16591
9708303,11005
9712241,26350
9906453,32331
9904261,28788
211421,24760
211001,21578
9308227,16830
109045,2958
9905522,12207
9810253,10718
204222,5156
10294,4511
9702331,8592
9807481,15274
2118,11912
9307259,3195
9802384,19062
7142,6900
9209241,4953
203128,19519
9906413,12917
9803437,28777
9507210,9453
9702289,11535
106273,31915
9303,22104
9501270,15510
111215,13181
9610501,21915
9712524,14708
9704416,4405
9912366,15012
7182,17514
9406356,18331
10248,24136
9309242,9865
206030,18336
106004,18347
2303,24141
9609254,28546
9312332,29943
11352,18243
112357,30708
205206,21668
9610240,33085
9411338,7091
7185,16547
9503454,3667
9603367,27134
11180,30363
9611341,20319
9406385,5510
9309231,12953
9506350,1578
9511304,28354
9512310,27442
9311297,11203
212027,33884
9306325,6633
9908525,6775
9309298,1206
9128,29564
9407276,32926
9607245,15726
9805456,19282
9907559,6309
10137,19261
9309288,34239
9504240,14594
301062,19977
9811308,10007
2094,23974
204218,7558
9806247,29736
10185,32014
9605374,33548
9802279,11485
9204236,8637
9712493,1530
9903520,7658
9405244,18986
212181,20716
9903274,13894
302096,33253
9406264,15814
9711354,1433
9903279,5947
9909442,16677
9902264,18732
9601275,6073
9311376,9599
9703344,17868
5045,23028
207179,14821
9708258,15620
9904255,16478
9705480,29241
7027,26640
10166,18807
9904278,9051
9607282,33083
9808201,12398
9911288,28137
208013,29141
9906224,8828
9310228,10384
9711467,30630
9205236,8684
101188,27735
9806478,27332
3306,7799
9907346,24082
110234,32753
9611237,14649
9503283,20256
12251,34285
9903512,13052
9606367,32826
102091,13245
9410407,25208
9509283,17948
112288,28738
9510459,29398
106222,30635
9808441,33101
9908316,5393
9212211,21922
9310240,9866
9209286,25116
204283,28051
9403214,32720
212285,34286
205181,26224
9405211,27102
102018,17309
5102,23956
9305321,2186
9405295,5821
9310208,3676
9610262,10477
101250,6175
9904396,9971
9410264,32384
9305276,1905
6056,224
9811298,21166
9402224,1167
9501211,26080
105033,27064
9903384,22403
11066,33316
9811402,6495
9504282,34402
9803299,1473
9905564,24752
9804358,19620
9511341,11149
9606447,3416
207264,21619
9810427,4125
11254,9066
9410234,3607
9502345,17848
9608395,24947
1089,32464
9612483,6703
9809296,27018
9608473,33705
108203,33770
9604305,9467
9904477,16666
9606449,3636
9802422,17784
9601281,24701
9807294,12136
106105,16648
9905576,15871
5282,27406
206181,29543
2084,29394
9912261,10742
12164,31275
112232,26233
301228,31572
9503237,34041
9905512,9308
109147,17823
9608246,20558
6213,21402
9209259,1729
9503275,7298
9504411,19764
9711442,18897
10074,2838
110364,26550
203174,32031
9701229,8410
9901243,1641
9811210,27948
206144,26179
9403319,9170
8018,88
101346,32799
9501233,7193
9608418,12691
9503434,1280
9505317,7102
9806364,14688
9511232,24695
9406301,17961
9704329,12750
9705429,10770
302036,28747
9601381,20279
211313,9455
10344,7137
9808367,1494
208229,31578
9506474,13931
9809204,2598
9710224,9301
107062,10952
9307332,32302
9504378,495
9805499,23326
9204211,915
211178,21827
1278,32515
9812462,29817
9902316,16966
9704271,31955
102267,29789
9810211,11376
4264,24277
103038,22393
9612438,12605
9511247,33334
9808439,31605
104102,26735
9612332,2282
201042,21251
108254,24772
9402313,19789
10331,24120
6054,8837
9905303,26198
9609357,2495
9302255,14367
106187,31535
9812504,4490
9712501,12285
9904213,21137
9705298,10170
9809278,32972
302110,31057
9806488,14285
9812311,6966
9812250,7397
9602390,818
3210,18504
9908302,31166
9301,33513
9809251,14720
105088,7320
9204238,4951
7021,5102
9909388,14542
112041,34541
9412285,18154
112250,23164
9507308,27689
9805486,5894
9409352,21175
102123,29842
9608250,28318
210329,26991
11249,28640
9903203,1977
10116,14118
106313,23519
9809473,26829
9903354,13078
9803484,5617
9406365,3550
9810295,14614
9408338,21021
211418,26050
9502414,2016
202071,25433
9909466,14283
301262,26910
1186,31272
9803470,5938
9912301,10457
9412289,11682
9503218,33099
9051,26079
9802237,21234
9506217,6142
9704277,8252
110285,4897
9412254,12529
9903316,33353
9206212,2408
101232,7464
8194,33437
9912377,10736
9810331,14687
9312266,10832
9904489,23044
206085,23875
11400,8226
9902240,13212
9904268,997
9910282,18844
9405388,4690
101198,27625
9808448,16024
111316,8511
9305258,793
9709382,339
9512407,9817
9610265,10399
9409305,32703
9606433,18457
9705444,5366
9409326,3919
9506336,29922
9902334,289
9411328,18991
9412330,32230
203072,23165
202072,7631
9808463,9058
9906358,17250
102057,22933
9503405,24313
212011,30562
9707314,30689
9804411,5397
9910360,12774
10077,12330
9605289,14566
9303210,16071
9404311,9982
210323,20055
9611242,20903
207270,29705
9403314,12588
9509341,3942
9810483,33426
9410282,5468
4178,20435
9907464,30414
9705294,11390
9603235,17015
1132,22870
9903452,16690
9606393,17866
3242,14843
9710232,22428
9711208,6206
11194,26329
9706320,11695
6111,32325
9709378,32810
9407257,11234
9702279,25540
9308338,1227
7262,22684
9803405,6599
204089,18753
9512301,15220
12211,25288
9903463,26420
111069,7577
110057,28345
9510281,15915
9801335,25424
112243,27874
9703216,14655
210171,7384
9707309,3582
9302279,8475
9806384,19324
9611270,29480
9501418,34071
9306268,9444
211366,18713
9703268,14363
9606213,12995
9812506,19654
205267,27035
9609362,9471
8208,4878
3144,15567
9409413,17624
9803458,17051
210219,14925
109088,8289
205305,17333
9509296,18996
9601323,11266
9905533,27247
105185,31442
201105,17404
207131,20059
9804383,20092
109089,11225
9411253,9415
9611437,5531
9912357,18754
209135,23864
1112,17356
110283,7878
211385,26244
9502236,23996
9610549,11568
7075,17188
9912528,12787
207261,19843
111280,30645
9504321,16095
9507451,13951
1156,25787
9910243,27988
111403,18818
9304205,2161
9705225,22741
9711392,9835
9509330,29954
9401270,5996
9408213,190
9711414,11190
9609436,14827
9605242,23108
12235,22662
109206,24309
208052,27403
9605286,3653
204276,25801
9207233,6619
7078,6610
9512236,3535
9610479,11520
108101,29760
9704222,11816
105157,22281
9501225,13826
8017,16213
9311354,27743
201096,32149
9607299,27705
109224,22231
9907495,9192
9302226,14786
9704260,6017
9805252,17551
104313,25684
108029,24244
9712507,15518
105024,24534
211034,23068
4128,7618
9605301,3422
9411205,26136
9412375,205
4075,2284
9804283,6183
9810493,1948
9701423,4618
9811332,31019
9704316,31706
207136,11091
9212287,17361
9809293,22825
111409,28796
9712268,34408
9901360,22973
107309,16137
9707243,8255
9902321,24488
107233,13291
9501315,17148
9407356,21007
11340,29806
107007,10907
9408344,2068
9805511,28876
9510410,4279
9902211,17305
9710315,28719
8238,20608
9804326,23798
9806388,17306
111362,23512
9401278,2603
9907414,869
9507301,30989
9706217,26367
207243,5147
9502360,8341
9508303,6135
107185,23500
212396,19402
211030,25509
108191,6712
9710459,27533
211442,30631
9702222,14362
9308240,12677
9305214,6169
9310376,15023
9612263,22384
9904319,22045
207085,25098
9408336,8983
9812447,10250
203138,13236
103265,13419
9606211,3218
9209219,7942
103272,16399
9510235,5921
211306,27136
111468,31038
301164,34528
9801395,16087
9801427,17929
9409338,21067
9809217,2003
110372,31671
9712522,29091
9911517,12542
9904271,8272
9509393,17950
9510418,9275
2258,3918
109261,31521
9711470,5296
10100,14893
9301257,22545
9502254,363
9703228,15514
9710551,13008
205166,30090
9512276,29529
9712202,18873
208157,17430
9806338,33865
9305234,1185
9504274,12659
4210,6484
106350,19655
9512237,3419
9905233,27883
9711389,29421
9710309,15114
9901453,9392
9711435,11191
9709201,24970
10217,18661
10139,32433
208236,20849
111050,26828
9403264,3226
9504272,6340
12308,46
9803371,5043
212222,33442
9906350,34112
9802394,123
9411277,5498
5196,10495
9702354,11057
9411377,1239
9602266,4539
101053,22101
9707402,5992
101193,27763
3314,29737
9309255,34174
9706522,9297
11110,29995
301071,24500
1202,13558
205153,23135
9811512,28301
9708288,27991
302042,31709
9303228,19370
9510424,11519
9809419,27223
9507272,32851
9204234,2225
9511368,23374
9308226,8859
201227,913
9812215,13643
9812397,5250
203067,19970
9911522,10829
212008,28636
9702402,20826
9901391,30557
9507293,3533
9612390,10766
9704365,29411
9206242,3708
9608409,24861
9406231,9778
9512201,15867
101233,20927
108231,20624
8326,21447
210191,34225
9411380,10570
9305270,11980
9805239,20087
9908284,24105
112043,28362
9805479,30551
9805398,16588
9907471,7445
107183,24206
9511431,11527
9612487,22862
9610499,7448
9709263,24362
301263,26648
9809407,28281
110098,12522
110322,31810
9506291,3177
9802330,1859
108224,24858
210317,30101
9712434,3553
103340,23857
9706327,31784
9911428,18032
9707218,15129
9306316,30663
302184,31883
9810470,19818
301123,30427
211153,21207
211398,31779
8014,30641
111179,1068
9904399,6735
9503360,11046
9509331,17608
111318,17026
9703461,30687
102341,28393
9707476,12581
202015,26181
9711439,10772
302034,23912
6325,25761
9412345,9603
9604346,33100
4261,29959
9906363,17861
9606226,1753
9910431,28757
103284,13313
205126,727
111141,23782
9143,23049
9506399,4533
1175,8086
111044,15476
9405317,24318
9712331,23207
111042,7548
9312316,8537
9703270,10165
209021,18686
102132,31730
210141,33658
9810408,15185
302217,31162
9603408,7105
103158,26615
9509245,19490
9710290,16659
9411219,1953
9802337,29715
112249,17113
201130,13470
301015,26052
109244,26574
9408350,31195
9904353,4562
9610391,32224
9810367,853
9711255,28101
301070,34246
9809510,14775
9608447,16153
9709310,20221
9912225,26836
9309264,6786
9302206,16074
9411292,30654
104113,7741
9402290,10591
9712244,12156
9508209,16641
9907472,4772
9708218,20320
9602352,3849
9909348,14190
204097,21471
201241,32640
209208,18000
9904380,998
9910540,19195
9803441,25890
9601309,13601
9512417,587
107128,26200
9805312,29482
9805253,25735
9506400,5951
9909233,27470
9610246,11620
9506293,27732
9605442,16292
9806224,11572
9305314,6909
9706230,1686
9406214,4331
301208,28499
106297,32984
9811425,21694
9508405,9910
9607206,18137
210183,20063
9710536,30072
111242,34048
9810382,8059
9511374,17106
9809303,32477
9804288,8931
209083,21586
111207,31415
9405283,267
9906554,24491
108034,15825
9406206,8919
7220,26784
1145,10009
9508213,3351
9503221,8957
9505435,9906
9611248,7937
105234,17346
9904374,19610
9601354,19642
9610487,18820
3042,19695
6036,20025
9911253,24802
301085,25058
9210231,787
9608280,10905
103086,2539
11339,14886
203023,25068
101349,21472
9502235,19591
9608429,33634
9609463,5243
9504266,27794
206248,22284
9708238,24644
9804449,21246
9707411,25789
206157,26618
9307302,20224
9606459,20513
9906292,867
9308251,5860
9712415,2274
9509420,369
9706201,3877
9304312,1157
9411311,12700
9510307,27826
9703365,7644
101206,23155
9607449,5705
110158,13716
9609455,27413
9909514,10128
10167,28685
9505419,7167
204050,12852
9303259,17466
109236,29192
204199,30854
9405396,8721
9606254,9761
9608399,9277
9912269,28970
9506478,14627
1033,20154
9504256,4467
9807387,32700
1137,27425
302132,33297
9410343,8303
9911511,11363
9912278,12893
9810286,6964
9904473,6228
9807434,6956
9809346,11017
108176,12834
9809266,1428
9506297,33258
8248,22450
9911479,12201
208272,16933
9910519,17535
302057,29006
9905551,4766
9306203,21945
9904418,4390
9904221,5171
203031,16618
204184,23081
204268,29097
108199,12380
9410315,25228
3061,25276
301235,27182
9912386,9396
9404243,10196
9503309,31969
9706424,25843
111270,25647
105037,10976
302143,25427
210150,23075
11354,30251
9404298,23481
209216,15761
9903535,135
1321,8296
9305259,30686
7251,9023
9506440,17945
9509338,9911
5229,31167
6049,6440
9503302,32805
9309214,8040
9312274,4001
9506438,4332
9710550,2982
9510462,12144
1006,22028
9507457,19768
203231,26667
9608338,16790
205299,24930
9810523,8268
9710269,33143
212327,34017
9310337,11593
9505365,14413
104308,17043
9907395,30134
9605450,29885
9507302,29446
9503235,14056
101174,29983
9912375,31541
5179,10127
9611304,14651
9504394,7100
201082,32657
9311294,11936
9603353,6799
111167,324
9803253,13979
102026,18618
9710547,14083
12081,28138
9610204,9806
202189,17417
107112,24111
9507394,14964
9706257,21830
111040,25519
9512445,14029
9307344,1883
3141,4603
201125,17615
9707214,2439
9611446,24361
9612431,4372
9506280,9011
108081,14522
9911505,8284
9902451,14801
111200,22705
208185,24160
9001,8839
9702294,19037
9512284,23415
9903434,32199
9711511,28933
8330,30703
9512412,22431
9503330,4528
212306,26867
12161,233
105055,23746
210124,29206
9606373,7303
9910235,21266
9608316,34397
7311,20195
9504265,3456
201285,26520
9912454,32259
9807324,12397
9305277,5625
9708489,14723
9907337,16905
103082,6514
9806232,14806
9606442,17561
208181,25838
2231,16985
302181,29779
212030,34441
207054,15436
9801370,18173
9801413,22942
8253,33662
9411434,15288
9310266,16647
205177,24337
9505343,4842
9802270,20252
9801319,30440
9801357,24227
6354,12054
11202,25065
211424,30652
9703416,33379
106152,21568
9901448,25416
201099,13462
9712426,5652
106347,9501
9903201,20733
12240,14832
9710514,13629
101340,23103
9706358,26657
9711387,9341
9506343,32377
103295,17895
8239,32938
9904249,8135
2232,10343
9707262,6940
9302271,10748
9611245,25863
9807310,1485
9805388,11154
9404233,25121
109121,7791
9804365,5452
9903375,16448
102029,18358
103229,20528
9705312,14625
9704368,25825
209236,30386
111092,19691
9611390,22116
9709407,11546
212043,14126
9603268,26750
9612226,9633
109235,27902
9610554,28189
9702345,18069
9302287,15692
9804266,20441
9503350,9902
202256,21327
208172,31439
110396,27006
11098,29102
204244,7430
208005,27538
9503203,806
9410212,9766
111180,24031
9906207,21375
9708461,14771
212174,29316
4161,28447
9711201,20595
111339,27955
9312359,176
9306333,1965
12152,98
9508260,19134
9901271,25980
9806267,14812
108020,13175
9907435,2281
9805299,16473
211420,31100
9207218,1409
9804291,16052
9802420,1760
9402340,4977
9508271,3411
110109,21603
9711291,18255
10350,19044
211185,27742
9809377,8835
101192,13927
9710254,26553
9802263,32795
9808287,7074
9910214,12056
212223,28754
9409376,4263
9711413,10709
9905348,19719
9610461,6104
9806387,1478
9402236,15864
9810247,17109
9612290,19646
9507273,26009
9408221,29042
9312221,9869
11344,32593
9608335,19666
102113,20241
9909551,14539
104018,108
9803494,16420
204156,19716
203137,19692
9403400,9032
9704375,10330
12158,17215
209278,27119
210330,29487
9506401,25429
9612407,16709
208154,21533
9510355,27360
9901253,9757
107182,10909
9904302,1849
9411310,3872
9411378,13320
104302,25453
9805466,27440
203244,13561
201023,485
9705306,2782
104041,7897
301098,33657
9409328,33347
9806269,25268
9308336,5612
205191,21841
210065,34055
209359,28761
9807396,4387
9812363,4745
11129,26138
9910325,24520
9311325,4049
9812312,28891
9810269,5691
205328,25256
9512229,5300
9705409,19094
9802402,27922
9610488,29719
9047,19346
6259,11615
204131,22255
9602211,2875
212028,26061
9310309,6361
9505267,11918
102120,16918
9510364,10262
9503292,11911
3264,26725
9808398,30570
9125,10483
9709219,22918
204105,33233
9802383,5762
9909306,29496
9806530,11926
9602278,26351
302112,31828
9703210,11701
9506405,10656
9405394,7031
9607485,5641
9306202,31868
9610220,17596
9611321,13935
9712205,15181
9908374,16479
9709437,6331
206216,23524
9810484,23153
9607435,25111
9712428,8847
209098,25395
9506451,4236
11042,31803
9501244,2355
10162,2702
9903205,3549
6272,21759
9910331,23093
4156,20734
205127,26681
9809455,13760
9706511,9336
9907562,15401
9912531,4919
9905339,6992
205019,21147
9507462,1393
9501261,24070
212176,31499
9411385,32590
9911299,11952
210018,32762
9708493,23752
106299,27099
202006,13231
9506328,1422
9712506,4637
7316,537
9902375,11843
9611206,16886
9510315,16895
108056,25634
205203,33584
9501379,524
302224,30642
211036,22888
9905542,5667
9511258,8671
9409340,17001
9711265,2891
9905294,9018
9808260,27953
7045,30812
206078,17454
9502369,24119
9266,16552
11342,20459
8133,23783
9610281,22350
9709255,16129
110347,28455
5043,18609
103333,27758
9310262,10601
9505262,6071
9801412,271
9705405,16086
205322,25511
9406259,33399
9804454,23009
10004,22508
9910323,24699
9802312,12915
204045,31367
9703379,5876
11212,22950
9502279,18285
210052,23871
9602225,11656
9812486,7243
9301295,1191
210120,20923
202235,25798
111430,20913
5297,10939
9408382,193
9501373,4841
9905327,10064
9601287,11034
9801226,19739
9712379,12788
9607406,25883
5169,28687
302150,30475
212349,32964
9712259,13786
9507455,4210
9803295,20249
