"NODE_ID","ARTICLE_ID"
9705063,8298
9807043,18243
9602108,6695
9018,13494
9710109,11087
201265,19898
9140,13707
9909145,7312
9607126,6085
9912082,7874
9702070,26453
9802139,10437
9401159,4384
9606024,20467
9403021,7183
105293,17099
102190,15960
9910234,27693
9808085,5077
9809166,27238
9811153,27329
207121,21393
103123,16161
9811024,4150
9707120,5880
9906093,9768
209109,21918
9606061,7451
9605065,4568
6139,9288
9312181,24705
9512029,23688
211208,22643
9704036,14043
9705065,15549
9402085,639
9302012,8647
9806044,3993
9601114,9991
9804112,15087
302081,23460
11007,14462
9807177,27149
9902129,788
9191,13798
9910042,8494
9611058,9533
106238,17451
9810056,27263
9508027,25632
9501069,1876
9505021,9216
9410182,25177
9406199,3523
208215,21788
9807216,4986
9605110,4891
9810215,7353
101115,15526
9612238,5872
2172,8228
10187,12209
9801010,12915
11051,14539
203082,20201
9506124,25563
9912113,1799
9910190,4883
204139,20527
9609035,1524
210038,22123
9612109,9022
9903047,12644
9308023,6032
9303152,11883
206027,21034
10190,14276
9406192,3882
9604044,1413
9706226,533
110203,18786
111282,19263
202011,19915
107148,17719
9808045,1483
9711042,8662
303161,23824
9509069,25678
101048,15432
112187,19478
9808034,14261
9063,13568
4174,11046
9172,13778
9804197,6161
9012,13488
107109,17671
9709200,8501
9204075,12388
9810123,1422
9905028,27484
209093,21896
9401021,3886
101018,15380
9511039,12409
9507061,25595
9506084,219
9412062,5372
211076,22505
9504013,12277
9610159,26265
9410104,1729
9704181,26552
9910153,27683
9410115,10192
110292,18898
211122,22547
111229,19197
9301082,12056
1102,4741
9604114,3555
104190,15599
203214,23322
3195,10058
9504149,25488
211006,22432
303008,23645
9910114,14833
9506055,25553
303223,23891
9509136,12173
9907180,10753
9912029,11761
9304164,1825
9906099,5504
9707153,16617
111199,19155
9601018,25844
105111,15580
1135,5444
9406195,17232
3156,9769
9704114,1152
9701178,1702
8061,13105
9301069,2818
9609228,7621
12199,15255
9810180,27287
9912036,2219
9401096,5141
9404134,16171
9610093,26247
110187,18772
9511154,379
9612143,1122
9022,9411
9905227,5060
301043,23140
9805170,523
9905045,27487
9912182,1426
9709163,15166
301104,23212
9612148,954
110263,18860
9902115,1772
9503074,20647
9310129,24637
103256,16365
9404151,7
9310198,7068
9303135,24383
9706093,4734
9301002,5134
9912025,11471
211052,22476
209122,21936
105251,17059
9612017,8625
9208002,7595
9612183,13504
9803076,2738
9402051,23934
9506140,7649
102197,15968
9305076,24622
9506197,25581
110031,17283
9411165,25245
9509095,1758
9805164,19570
9812123,15058
9503197,23157
107130,17698
101076,15465
211172,22603
205064,20742
8040,13080
9712031,15403
9701069,2880
9502125,5945
9401084,24725
9603046,25915
103241,16331
8144,13274
9607108,832
9512165,11243
9901066,9231
9507046,1097
11097,14628
9310072,24586
103103,16138
9708154,5253
9610045,6077
9606175,10000
10007,13965
9312203,24708
102054,15780
9306024,24455
9909083,27633
211123,22330
9503136,12813
9611187,20690
9202001,11232
204099,20486
9309113,25038
110022,18561
203226,20343
12129,15171
9401075,10925
9611005,19377
9212056,25249
9811080,27310
9811026,20158
9607112,1285
9310200,6995
9811232,3737
301130,23238
9611183,20371
9606002,21926
9807125,6347
9401030,2942
9308043,18710
10235,14350
9412044,25287
9307029,24485
212073,22816
107011,17514
9711029,964
11241,14879
9812133,4859
107167,17748
9610178,14225
9803126,5902
211252,22695
110107,18655
9711014,4494
9602031,5034
9611145,8600
9207116,24819
9612184,26385
9912181,11462
209088,21893
208060,21635
9703063,9429
111123,19059
9911121,21339
9706160,26631
9308151,6761
211005,22431
9503067,25422
9511008,5337
9712193,3207
9901116,11396
9309129,24570
11020,14483
9711165,511
9406131,24958
204035,20418
9301011,24844
9408003,8805
201124,19706
9705071,26571
9908055,16669
9610222,18796
9611091,26309
9210011,6755
9912133,12306
9804203,27045
9611064,953
9508071,229
9503124,11
9609218,4135
9903220,20156
206142,21158
9904160,6775
106027,17176
7014,9292
9808002,4980
9908029,3668
104123,16578
202173,19133
9408108,25055
9403061,24802
9505155,25534
9408071,16813
9903148,19811
9902154,12291
9401056,3823
10199,14286
9909060,27629
9806167,7365
9402115,4932
9807103,27130
9302026,2097
9712204,26897
9604086,25973
9907001,15180
9808090,11066
204085,20462
9312148,24698
4009,10484
9310122,5370
106118,17323
9809170,27297
9506074,10349
9609167,489
3149,9733
9303119,8958
9907205,12799
9908158,17813
9806208,27101
9605174,4470
105219,17039
9812127,4146
9904199,4880
1118,5012
2187,8312
9406179,6300
9811100,14327
9602106,3703
107265,17885
209244,22060
9807115,4160
109165,18462
206121,21137
9906204,855
9202079,24246
9408079,11681
209142,21958
8142,13259
9709085,26748
9210,13872
9608060,3104
12136,15182
9607130,26115
9610056,6019
12021,14986
9310084,15950
9308116,11788
9601131,13786
304115,24060
9408015,25035
9904185,8631
9912017,12912
11162,14739
9503121,770
9507074,1316
9408035,10197
9506180,2997
9905086,15495
9307045,5138
9712224,26901
3273,10335
304259,24227
9403119,8215
9608011,9151
9409165,941
9805091,2259
109070,17896
9708156,26724
9705209,4047
9610024,1322
9307080,9456
11206,14802
9911148,5514
304101,24045
9305008,24423
9811110,13903
9803165,10408
9603110,25927
9301031,12710
9902038,6072
9802121,8394
206207,21222
101107,15513
9709092,15152
9810059,15817
9912154,12599
103185,16252
212143,22887
9903259,3401
108077,17978
111177,19126
3127,9615
9609094,11253
9605163,12524
9703125,12491
9603183,1569
9308136,13754
9506164,21929
9706157,8389
1064,3596
9207047,24875
9308019,9252
9705185,9344
9205027,159
9808143,3282
9033,13516
9701191,14659
9605005,23833
9707146,26669
207141,21417
209100,21905
9806009,3793
6077,12167
212294,23039
9912255,4289
9605129,9525
9710164,26816
9605175,11487
9712042,68
104200,16660
108122,18097
9304065,4436
6120,12278
9806212,22915
7089,12712
9509019,8614
108136,18112
9808074,5116
9210066,24277
10226,14330
9803230,13941
9307085,3220
210136,22233
9707202,7351
110134,18712
9810132,3039
104191,16651
9706084,14941
9409074,14093
209111,21921
1101,4728
9407005,6034
9907154,1831
9705215,6647
101110,15519
9505069,14835
109176,18475
9511112,5544
9901035,12165
110052,18605
9609009,26177
112082,19351
9711125,26848
9408096,10054
9402108,8710
9911114,9268
9603093,5196
9709164,26765
9909147,11871
9403041,4960
9810138,9502
9305156,10387
110090,18647
9909119,10517
9902105,2053
9812120,11570
9812206,3332
9607131,6312
9307039,4063
304153,24106
9601154,8365
101229,15691
9907044,12348
9811184,10235
10133,14176
9609230,6568
9303074,4061
10012,13970
9903165,2210
107038,17548
209010,21815
103198,16266
3137,9678
9403094,5806
208056,21631
9312045,11214
9303106,207
9212157,9555
208190,21766
9409135,11993
9504099,8340
1189,6205
9202086,8798
212342,23087
9412117,310
9811097,782
9810072,1029
9710062,7110
9903060,21190
209133,21947
301220,23338
9411039,11940
9801143,14674
9908058,27580
9305148,8192
206129,21145
9609145,2946
1164,5782
9309133,3572
106172,17386
11174,14760
9810222,27294
9904218,14584
9407120,26382
9703206,4209
9207039,6674
10127,14169
9303086,13881
9707160,2741
206049,21054
101226,15687
9506150,205
9407098,15455
9302055,17967
205075,20750
210163,22261
9505094,25522
9910247,15849
212108,22851
9903207,3657
106044,17197
4044,10558
207161,21440
9711117,3196
212287,23031
9510072,25724
9610147,26263
9907033,27547
9237,13925
9901072,10703
4204,11118
9098,13631
9912292,6540
11041,14528
9907130,27560
9602010,276
9803088,2196
301044,23141
101070,15459
9202039,1969
8246,13466
110027,18567
9707254,27259
6007,9388
9612177,26383
12174,15223
9811014,27302
9512162,25746
111166,19116
9407081,10316
9711097,2814
301048,23145
9212030,6476
9709069,3774
9608193,15585
9312058,8179
9404008,2752
201258,19467
9602062,5694
104058,16460
9804097,6582
9505192,5589
9909197,5099
9210083,24338
212105,22847
9304103,10989
9708076,11385
203168,19469
9911194,15304
212149,22893
9209058,10508
104143,16534
9501056,7083
9605207,7227
9905208,11842
9903131,19260
9603075,12502
9708111,26715
212209,22954
9906180,27539
9701125,1149
9402154,9752
9310174,20037
11271,14924
9709148,21224
9401029,8572
9509138,25700
209149,21967
9706208,3769
9809121,3731
9406099,24950
9712173,13170
4094,9280
10274,14421
9205034,1402
105118,16922
9710202,26828
9810187,3567
9408114,18761
9508113,6601
105075,16860
9909210,1645
12004,14966
106175,16830
9906177,27537
103055,16060
9407031,244
9712104,11355
208149,21722
201129,19713
110297,18904
9212125,16687
9603184,25949
12156,15204
110298,18905
9308011,24514
9603070,26017
107213,17804
9904033,7403
9902080,6243
302089,23467
9312035,24673
9812012,3320
9405087,5968
9404191,6033
9204060,390
9807207,9676
9412071,21295
8218,13414
9804019,5395
103133,16179
9204041,7701
107087,17610
207015,21287
9906179,4011
9101,13635
9908003,12199
9501108,25358
203209,20327
9609014,2633
304121,24067
9706082,3171
9409118,25104
105078,16865
108160,18145
9610121,15472
9410233,25197
9702185,26482
207163,21442
9212084,16725
7235,12976
5181,11675
9407104,10417
9803209,5209
102122,15883
211014,22440
9504055,12616
9911238,2559
201252,19888
9808038,2465
9703163,3127
111284,19265
9402087,26381
212280,23024
9706141,1924
204151,20539
9809044,27207
207259,21555
9706144,482
9810170,2831
201138,19721
104192,16652
9810081,5635
9603094,9815
9403105,10118
9411184,8931
9405167,24923
9909011,8968
205053,20729
9504161,25490
9509084,2579
104053,19653
9506034,25543
9508078,4272
109127,18412
9601073,4298
204182,20573
9811157,11103
110007,17282
9807234,7498
9709023,2400
9303016,1710
9703227,26521
101200,15656
209180,22002
9912245,13329
9608162,21347
7015,12580
9612249,23306
9708148,4600
105296,17102
110063,18620
9303059,20055
9601066,25851
9409021,155
9711080,673
9312002,10916
109071,18322
209131,21944
9411174,26636
6028,12042
103035,16033
205133,20815
210283,22393
9608007,26135
5225,11797
11251,14891
104193,16653
9302106,24358
9506080,25556
4141,10879
201134,19717
9411152,19852
304110,24055
9606189,9743
211045,22469
9711079,26842
9809098,15761
201149,19732
202058,19966
108213,18206
202052,18401
203084,20202
9812013,1079
9412060,25292
211151,22581
9509122,25695
9503095,13292
9503114,645
9812232,3868
9404168,24955
9505003,7076
9410133,13387
304039,23982
9309096,24808
9606141,3699
9703009,7378
9205058,11291
212109,22852
12250,15321
9812242,10961
9202061,7004
9903043,3375
9408098,8080
9601062,15100
101116,15527
4002,10461
203110,20231
9607060,714
102030,15742
9701056,26406
3298,10457
9512187,4427
9810134,6128
209248,22064
9910179,8347
9205007,24549
9806065,1075
104246,16733
9409049,16719
9606159,16942
210128,22224
9903242,2971
9512214,25838
108227,21463
12222,15281
9509158,2252
9209072,6936
9903007,3372
111023,18961
106191,17272
9905049,3037
9905135,10360
201028,18089
9408112,7479
9812091,10120
9211093,8226
9807059,5523
206137,21154
9912027,2385
9706101,13159
103091,16115
9604026,8045
9603012,3600
9209001,19237
9701022,1670
207007,21277
9806196,27097
9709056,26741
9511042,5610
201199,19836
9409014,24046
103076,16098
9408021,25037
102014,15720
107022,15592
201174,18062
9906153,4609
9905189,23115
111212,19156
9908166,6307
9601117,8286
9504092,25476
9806082,2261
9709047,10308
304083,24026
8093,13160
9201041,2102
105174,16979
9707236,7008
303187,23854
9907176,5780
9704105,26542
9306131,12024
7110,12751
9604103,2310
304170,24127
9809200,27244
9308134,3534
9807113,10100
10061,12263
101191,15643
9803109,2389
9708152,5212
9604021,15215
8181,13354
9904113,3411
110193,18780
110023,18562
9804178,27036
302013,23387
9808133,27191
106136,17338
201169,19757
209176,21997
9809116,27226
9909100,27638
9804035,1159
9603163,4538
9802175,10856
9711109,15546
105070,16334
207006,21276
9310101,4625
9207020,4898
9304132,24416
9710035,12135
6058,12020
9503201,10590
9505193,12925
9210142,18264
9909032,22762
111210,19074
9601110,25862
9503096,14199
9812183,27366
9904019,6337
9305093,9057
9908123,6199
8175,13346
1169,5921
208100,21679
9706211,3583
9304131,9601
205164,20846
208066,21641
212224,22971
9306065,11363
204233,20628
9303052,4560
9501085,9623
9306044,1411
9702146,26474
9710125,10865
9506165,25575
9205012,5794
9411008,14976
209177,21998
9606053,10503
4167,11007
3009,8844
9208022,24259
9802050,9026
9502149,5529
9403132,13553
9908139,2428
103111,16146
9502100,10828
304012,23958
9504043,25465
9701020,14201
103028,16026
104013,16406
9803042,12093
9601009,12143
105090,16878
9910193,27687
9208044,5834
9605198,26041
9812052,5257
110141,18719
9601108,30
9512180,3787
210292,20785
207244,21529
109094,18354
9910249,3639
106162,17377
206106,21124
202177,20081
107195,17784
104091,16520
9308102,10950
9606193,3500
9708140,8740
9905194,12462
5128,11479
110218,18808
9211141,19230
9705203,26597
11228,14841
9303170,13856
102015,15721
9907007,6380
11093,14615
210250,22360
8005,13017
8003,13010
9410090,25152
11191,14783
110008,18542
9404035,4628
107017,17524
9710126,6366
9911147,8385
11060,14565
210155,22253
9810146,2643
9901021,2544
9307036,4615
3062,9101
9707170,4320
9064,9312
9709082,4839
9812015,17722
9802178,12081
210101,22193
211232,22667
9810129,2916
112261,19554
110164,18741
6001,11978
9804100,27077
9608028,13326
9702095,10208
9403178,24835
9711198,20474
9407014,8161
9404189,24880
10014,13975
301067,23172
9505051,2573
102017,15723
9602085,1807
9801123,678
303190,23856
9409059,25088
9710240,9223
9606178,11201
9703200,4822
9803238,27004
108009,17898
104061,16465
7029,9397
11150,17578
9910241,5105
9906052,6247
12024,14995
207114,21387
102038,15750
203053,20167
3078,9203
9411021,1314
9301100,4522
7098,12723
207065,21341
209215,21805
9207031,8954
9811087,3313
9610007,7626
108115,18023
9901114,23910
102156,15924
208122,21697
205293,20975
3233,10168
106097,16327
9605095,26018
9706079,3753
9611006,19378
9611132,7094
304167,24123
9311104,24647
9607148,7678
9610089,11026
9405095,9857
10066,14061
9811059,8794
101140,15518
9902191,17218
112080,19349
207081,21357
210187,22285
9404138,5595
9902158,2758
107223,17820
205078,20754
9207070,4687
12188,15243
211017,22322
9505015,22763
9509033,10850
9505191,25536
9411179,5742
9811218,12787
102209,15985
107049,17569
302097,23475
9906017,14171
9304067,10904
9906073,6361
10147,14197
204198,17623
9410077,26119
9401039,6749
9210152,14405
9712236,3149
9406045,10187
9505161,8438
9710087,10264
9410226,25195
9812170,550
2176,8244
12231,15305
2043,7155
209222,20791
9806003,7308
9503115,367
112129,19414
9211138,8517
105204,16483
9403171,3537
110229,18819
204117,20047
9405012,540
9501020,2868
207020,21291
303089,23738
9604121,10837
9801129,1678
9811228,2329
9138,13705
304260,24228
4153,10490
9303031,24367
9908086,27592
8228,13432
9810204,6712
9706207,483
104259,16751
9606168,3097
9502114,6385
9307012,9904
9905093,12826
102059,15786
9809177,13270
9309098,22219
105043,16816
9906037,14929
11100,14631
9906240,5823
9904176,19743
9508043,5030
9306148,15409
109040,18291
9205025,4056
9606021,26053
9205021,7287
10108,14144
108080,17981
9903055,1434
9610149,23506
9912128,11006
9812104,7680
9306088,24468
9903240,3398
9502096,4890
9808117,852
212213,22959
9612171,7441
9411237,25268
9408019,2806
9903143,4164
9910260,27698
9204017,5152
9307124,24498
3295,10447
102023,15732
304037,23980
9806150,27094
9901154,6220
8057,13100
9508087,13946
9908206,27613
9301019,1832
9907210,3042
9301043,92
9512044,1794
9309111,24566
9807227,27157
9606067,2248
9809139,27231
9904136,1436
11090,14612
104261,16753
9704009,1884
210234,22345
301198,23312
9508084,15694
9705183,10048
9308114,19669
106068,17228
9704023,8638
9505001,25492
9912107,7841
9908183,27603
9409015,2769
9907061,570
9407191,10661
9301070,11872
211070,22495
9901007,12468
9304024,14076
9804039,27015
101173,15618
108242,18244
303060,23711
9709176,26770
206043,21050
205121,17631
302128,23513
2072,6416
9907177,3513
9904146,10415
4015,10506
208008,21588
9910062,27673
111165,19114
9511053,1571
9810199,8938
9303098,10237
9811226,13049
105167,16969
12099,15129
9910230,27692
9610205,3155
9207014,25723
205055,17628
203117,20236
301114,23222
9611235,26341
9801170,1329
206175,20480
9707010,26647
9304042,18199
9511096,20709
9511219,8628
9703124,3507
9507117,25607
212204,22950
206133,21149
9709165,6904
9802168,2318
9403153,24827
9703171,11364
9802113,7101
12046,15019
9806197,2722
9406141,24964
9510095,12206
9812209,2275
9134,13698
9706098,15055
9210091,3603
9705226,3726
9407004,20630
9908050,12831
9903029,3373
3248,9278
108137,18114
9803048,2763
9706120,13299
1068,3722
9908021,11541
9702118,1775
9704175,6087
208140,21712
9306098,10047
9709146,3428
9810254,2057
6165,12398
9312032,14650
9609155,8825
9812055,11891
9806070,11975
210294,22402
9502076,18345
9304110,12771
106043,17196
9412106,2773
9504118,25520
9311117,1727
9806243,17356
9306111,4110
9707043,9149
201104,19684
212316,23061
9702164,1587
9408058,17446
104221,7065
7090,12713
104022,16416
9901073,1512
9812237,3040
9912064,13014
9910222,10216
8038,13077
9907133,4285
9803210,10205
9710189,9549
9705187,10122
12026,14997
4151,10936
104039,16443
208205,21779
211282,22727
9305145,24624
205194,20877
5034,11210
9710207,8397
210135,22232
8041,9432
205246,18937
9205046,103
110071,18627
206252,21268
212128,22873
9305091,5829
105245,16541
5121,9363
110204,18787
205007,20675
9909206,8475
9509105,940
9703183,12648
9906152,7563
9612086,2959
9509059,8148
9903101,13174
9510011,7978
203267,20384
204166,20554
9701076,8019
9903169,3593
9206081,5170
110301,18908
9906046,3470
6006,11996
9604087,6604
9307163,7468
9712249,18517
9807047,27119
207041,21318
208059,21634
9806102,27087
9811239,11565
112157,19438
9507013,373
9612125,15632
9604100,25978
303237,23906
1036,2477
5119,11456
9802064,7046
203005,19147
1176,6030
9312021,15049
102147,15913
9911041,2157
9604131,19956
9505086,11676
201173,19760
301149,23259
8213,13409
110097,18652
107147,17718
103094,16125
9602003,26028
9509116,25692
9504052,10672
9601067,5549
209157,21974
9402001,9960
105190,17012
9406215,10005
9507012,235
208209,21783
9409007,25078
9509093,25683
9508044,227
111104,19043
9210038,8709
9906161,1356
110222,18813
9608100,26154
9708025,2035
9606071,5877
9910093,813
9602109,12630
9907035,14209
9401120,16315
4152,10937
9221,13888
208057,21632
206208,19834
9510223,4200
9309058,24546
9807036,27117
9801032,14361
2019,6830
101118,15534
109159,18452
9906029,5917
304230,24194
5161,11616
9601162,304
110295,18901
9807034,5498
9607005,9526
9907122,10629
9902004,1183
211042,22466
9601161,11277
9411192,25252
9303048,4067
9807006,4260
9605222,38
9704021,4488
9803040,5185
9911184,27718
9804006,866
9611162,3844
110087,18032
9149,13714
9904212,27477
9711146,4554
9410228,5808
9309092,24562
9509108,3486
9303007,3590
105098,16536
9811083,9453
9602130,25894
9711203,3775
304088,24030
9806176,6333
9807198,1335
7126,12790
303260,23929
9609212,1550
9704177,663
9907104,27556
9702003,2634
9510124,14702
9907094,8984
9808092,15066
9905128,27501
5117,11455
9803197,6314
9402061,10022
9306141,12148
9504031,9170
9410056,3577
107224,17821
203255,19783
9407190,1994
9504051,15399
9509079,16424
9707213,26682
9803222,13747
202082,19986
9904137,5639
9808175,3285
9707066,6729
9806096,2198
9502043,25379
9305127,24443
9707183,14498
108128,18104
6173,12413
105025,16795
9607086,17675
2120,7905
9407058,21360
9507146,25620
9208076,111
9602067,3837
108024,17911
9510046,26368
9512192,25830
203042,20152
9909112,1090
206247,21264
9602110,9259
9509156,18257
9204028,5755
6186,12443
108013,17302
110002,18534
207257,21553
208050,21623
210012,22096
109167,18464
9504032,15052
9503158,25435
9812093,805
9706147,26778
9612156,15043
9911068,6733
9505122,8573
9212060,999
211025,20776
303014,23654
8034,13069
9611098,26311
112128,19035
9710211,26829
9806244,1432
9903212,5689
101236,15699
205065,20743
9902174,27410
9508117,1188
9910250,9669
9506170,8901
9902155,608
9911204,27724
9903050,2209
212259,23004
111066,19002
9712232,14901
4193,11093
9307180,21538
103172,16234
301200,23314
9804008,27011
9810256,2542
9706218,1751
9604104,9270
9905223,1515
9611070,8189
9511170,8467
9309075,8976
9907056,27551
9508144,232
202134,20041
9404045,14864
9804027,5557
9902101,1496
9506079,2343
304044,23987
9810063,605
9603020,7800
6024,12030
106219,21055
3019,8871
3116,9577
9610067,11521
9912147,2497
9606072,8595
9809088,6334
105110,16912
6177,12422
9704207,13122
11159,14736
11235,14847
9509174,14876
101170,15616
103259,16370
11032,14495
301216,23333
207249,21545
303215,23881
9710078,3925
9402156,6299
9610074,7958
9311073,20752
103044,16046
106026,17175
4099,10791
112234,19524
9804037,2619
204240,17932
205067,19796
12042,15011
9511082,27221
9204045,9665
9906118,3854
9611031,20651
9702204,2802
9808049,6940
9802166,19181
203043,20154
8039,13002
9404164,23149
9611068,11695
2227,8602
9411125,8919
9501142,5586
9409150,25118
9505071,25512
9410049,25349
9407045,8135
9808110,18554
9502075,11654
9402062,24757
9412237,16381
1197,6295
9601007,1115
9608127,2586
9911031,6435
106072,17162
9806137,27091
9407155,4631
11247,14885
104237,16718
9804025,11425
5122,10533
9209030,15530
9806106,1485
9406157,24968
211222,22655
104017,16412
104219,16694
9410135,25164
9205065,8334
9803218,9150
9057,13560
9512124,7985
9903014,16223
9610229,6864
3231,9487
9911094,10780
6088,12197
9607018,26094
1171,5937
9706042,15425
103189,16255
9405190,3530
9801007,9834
9310056,8033
10251,14373
301084,23191
112035,19302
9912208,4733
302123,23508
2016,6787
9908153,9590
104068,16473
9604169,5594
9608043,6899
7094,12717
9608083,7770
9605191,8499
3014,8853
10203,14188
9801038,5202
304109,24054
9307197,24512
10081,14088
4033,13763
9904121,5912
9304022,12273
9211056,141
9607224,7163
112075,19346
209146,21961
204147,19789
303239,23907
9806236,2348
2102,7711
9903193,9065
7108,12748
9071,13583
209034,17613
9502062,25383
9612168,9248
9180,9321
107070,17592
9211041,117
9704088,16908
9911073,13450
9304053,2483
9309114,24567
9405172,24925
9702124,26464
9804133,7168
9503117,14228
10088,14109
9807136,8183
9707126,2236
111028,18965
9912132,629
9605039,3527
3074,9173
205311,20997
9801061,5901
209081,21887
9809029,15132
201061,19625
9510161,268
304047,23990
204252,17626
9411196,25254
9309116,12791
9911062,15850
9911209,7697
202112,18085
2122,7920
4160,9188
9041,13527
9703195,4273
9204080,8521
9703080,11273
110237,18831
106025,17172
203111,20232
10135,14181
9711059,3996
8121,13223
1095,16094
9503063,6694
9302127,12059
110170,18657
208130,21703
9911216,8582
9901082,16909
10017,9496
9802070,18509
109102,18365
107172,17752
9512216,5663
9808160,4843
110259,18852
9204102,129
9503214,12448
206051,21057
101157,15586
212242,22987
9308028,10428
12252,15323
9204038,24268
9202033,24803
108050,17939
8169,13338
9607100,26112
10165,12215
9910113,5095
110256,18848
9303004,24364
105153,16957
9099,13632
9612235,26394
9605041,26004
8241,13456
9803073,17492
302199,23591
9605042,952
9711197,674
9703168,12564
9905148,868
9906084,27520
9303062,21349
9507088,8840
9910008,27745
209183,22005
210068,22159
210276,22387
302092,23470
9904109,1855
9411150,21121
9210060,6610
10082,14089
11040,14527
10149,14205
9707181,12253
3174,9827
208036,21609
112175,19460
207240,21525
304265,24234
9201072,3060
9123,13945
110214,18802
104005,16387
9021,13502
9803014,2964
9802159,23390
9812082,8351
9905179,4085
9510036,5951
9906140,11094
101111,15520
302138,23524
108141,18117
9508136,5949
106240,17453
9607097,26110
9304027,8075
303156,23819
105109,16906
109211,18507
102142,15908
107113,17680
9705056,2233
104056,16200
109078,18330
206053,21059
9808147,12036
9912232,2383
9809049,13767
9903035,10632
9503082,4637
9205022,6835
9607161,2473
9502042,9482
210060,22145
9904205,27476
9810228,6916
9307027,8705
9507055,18612
9207029,24261
5262,11888
9303015,5410
2224,8577
9609122,2070
9508174,4101
106081,17246
9909218,7903
9907148,11212
105316,17136
9809102,1839
205263,20941
11163,14741
212047,22789
304166,24122
9908094,5130
9304038,24396
208021,21596
9211112,8990
9704034,6556
9912214,9812
105297,17103
9806219,27107
205237,20916
9906091,7153
9411087,18762
211086,22513
9808182,1503
205061,17405
304068,24010
9402134,24772
9402138,2339
304112,24057
9306079,19666
4163,10995
10134,14180
302065,23445
9206063,2081
302155,23542
209240,22057
9701021,3976
9809062,4835
104105,16547
202170,20077
9509170,5713
108193,18187
9912110,27749
9706066,6236
9612066,6770
2061,7275
9410208,10347
6037,12075
9208016,15926
9306013,7591
9606055,13620
9709020,11696
9408091,1782
9410165,23265
10269,14410
110190,18776
9412235,25337
9305110,9983
9703023,19367
9606161,26084
9407006,24984
9705220,59
206001,20679
5228,11812
210022,22107
9601141,3698
9705049,9627
9908004,20162
9701015,364
8045,13086
104036,16435
112109,19392
9506040,3543
9807080,740
207059,21335
7070,12674
204255,20662
9606008,396
6167,12405
9507032,375
6251,9394
204093,20482
2251,8769
9708082,3185
9908154,10499
10206,14293
9908077,27587
104097,15861
9702186,4681
9912124,10462
9910122,12131
301244,23363
9904173,7760
5047,11247
9804057,16222
2071,7405
9804134,27028
101055,15441
9507017,6037
204073,20453
9905228,1088
9911011,4122
9801136,26932
9502072,168
9210155,13819
9609125,21716
9403070,11605
9412108,10017
9905123,27500
9702170,5353
9408130,25059
212077,22820
2103,7731
3001,8811
9710225,1450
9704209,4113
9605112,4651
2114,7797
111120,19057
9510048,25715
9508171,26276
9311187,4959
9203035,15286
103073,16095
9612031,14823
9403085,24811
204165,20553
9904005,6990
9506022,9122
209162,21979
9510225,26
9901051,10280
106100,16702
9601038,262
3121,9589
9505046,3984
9212062,3133
207023,21294
9903046,5385
103106,16141
108183,18177
9811193,804
9310182,24614
9512138,3078
108032,17922
9911026,2368
9910183,7212
9707097,9023
9807137,709
9709139,3441
9801118,11659
9909005,14364
304076,24020
9511044,25767
9801125,5391
205006,19792
9308040,24519
110270,18870
9303087,24372
9411105,12072
304007,23953
9812195,11314
202034,19938
201026,19583
9601084,25857
9405017,22699
9607048,7482
9902078,27399
9511051,7088
9909128,27645
9701148,5873
212139,22883
9806165,8980
104226,16700
9701016,26404
9812174,20141
9703050,13728
9908173,13175
9302035,1392
9807124,4265
9804115,5632
105302,17109
9803027,9452
202153,19772
9907077,8006
207209,21490
9812080,2726
9902102,2756
9707016,5679
9512076,12088
9601031,13244
104239,16723
9207091,398
9409199,15064
9507135,3071
2050,7219
9202056,10403
9703193,12384
6102,10882
9305180,25095
9903034,27420
9708037,1266
9512025,1760
202172,18360
203229,19781
9704033,26531
9611188,419
8188,9302
9703096,10292
302008,23381
211064,22489
9511162,1870
105262,17071
9704066,26536
9194,13801
9704089,478
9907063,10831
201062,19626
12016,14981
210011,22095
105094,16882
202013,19917
108226,18226
9806233,5739
9406103,8731
9509175,403
105049,16826
5219,11774
9811073,12887
9809100,3662
9309052,7130
203116,20234
9405195,7692
9805017,27049
3193,10042
111016,18953
9809205,27247
9709158,4546
9611151,9343
9605124,21422
202009,19913
103002,15990
9611213,798
110102,18660
9807076,2061
9510057,25721
8002,13009
9712122,7646
9709070,26817
7053,12653
9310104,1102
205097,20768
9609093,26194
202184,20087
9909162,16599
9908196,862
3257,10266
303075,23725
2241,8657
9401092,4865
4147,9782
208168,21742
9902192,5963
103075,16097
9207102,6626
9712152,26885
204077,20457
9077,13592
9602155,6017
9408047,25044
9811233,4083
9607009,21195
112240,19530
9809014,24097
9908013,10265
303249,23917
9402050,24755
9706190,16616
102069,15796
9908091,571
9906163,14099
8119,13221
209063,21866
9402015,2699
9505027,1827
209082,21888
9206107,2986
9509088,19443
9505030,12938
304128,24073
104247,16734
9910137,27681
110274,18873
9704132,15658
9309130,24760
9506066,4421
9705232,3169
9806105,27088
9701057,6453
10057,14051
6216,12212
108175,18164
105319,17139
9505128,1834
9906109,2766
2256,8776
9607071,5164
104140,16592
301007,23101
9603171,25945
9201042,24243
9604139,1224
9410140,5357
107158,17733
9907107,3807
7178,9297
1167,5801
2184,8268
9802036,20433
8088,13153
9808161,3283
303222,23890
9903141,27434
9240,13943
9402147,3135
9506089,17856
9208038,3571
9412080,25297
9804125,3887
9905055,5126
10005,13964
205291,20973
9808031,6541
9804065,6332
